16,24
17,23
17,24
17,25
17,26
18,23
18,24
18,25
18,26
18,27
19,23
19,24
19,25
19,26
19,27
20,23
20,24
20,25
20,26
20,27
20,28
21,24
21,25
21,26
21,27
21,28
22,24
22,25
22,26
22,27
22,28
22,29
23,25
23,26
23,27
23,28
23,29
24,25
24,26
24,27
24,28
24,29
25,25
25,26
25,27
25,28
25,29
25,30
26,26
26,27
26,28
26,29
26,30
26,31
27,26
27,27
27,28
27,29
27,30
27,31
28,26
28,27
28,28
28,29
28,30
28,31
28,32
29,27
29,28
29,29
29,30
29,31
29,32
30,27
30,28
30,29
30,30
30,31
30,32
30,33
31,28
31,29
31,30
31,31
31,32
31,33
32,29
32,30
32,31
32,32
32,33
32,34
33,29
33,30
33,31
33,32
33,33
33,34
34,29
34,30
34,31
34,32
34,33
34,34
35,29
35,30
35,31
35,32
35,33
35,34
36,30
36,31
36,32
36,33
36,34
36,35
37,30
37,31
37,32
37,33
37,34
37,35
38,31
38,32
38,33
38,34
38,35
39,32
39,33
39,34
39,35
40,33
40,34
40,35
