22,21
22,22
22,35
22,36
23,20
23,21
23,22
23,23
23,34
23,35
23,36
23,37
24,19
24,20
24,21
24,22
24,23
24,24
24,33
24,34
24,35
24,36
24,37
24,38
25,19
25,20
25,21
25,22
25,23
25,24
25,33
25,34
25,35
25,36
25,37
25,38
26,18
26,19
26,20
26,21
26,22
26,23
26,24
26,25
26,32
26,33
26,34
26,35
26,36
26,37
26,38
27,18
27,19
27,20
27,21
27,22
27,23
27,24
27,25
27,32
27,33
27,34
27,35
27,36
27,37
27,38
27,39
28,18
28,19
28,20
28,21
28,22
28,23
28,24
28,25
28,32
28,33
28,34
28,35
28,36
28,37
28,38
28,39
29,18
29,19
29,20
29,21
29,22
29,23
29,24
29,25
29,32
29,33
29,34
29,35
29,36
29,37
29,38
29,39
30,18
30,19
30,20
30,21
30,22
30,23
30,24
30,25
30,32
30,33
30,34
30,35
30,36
30,37
30,38
30,39
31,18
31,19
31,20
31,21
31,22
31,23
31,24
31,25
31,32
31,33
31,34
31,35
31,36
31,37
31,38
31,39
32,19
32,20
32,21
32,22
32,23
32,24
32,25
32,32
32,33
32,34
32,35
32,36
32,37
32,38
32,39
33,19
33,20
33,21
33,22
33,23
33,24
33,33
33,34
33,35
33,36
33,37
33,38
34,19
34,20
34,21
34,22
34,23
34,24
34,33
34,34
34,35
34,36
34,37
34,38
35,20
35,21
35,22
35,23
35,34
35,35
35,36
35,37
36,21
36,22
36,35
36,36
