19, 9, 0
20, 9, 0
19, 10, 0
20, 10, 0
21, 10, 0
22, 10, 0
23, 10, 0
19, 11, 0
20, 11, 0
21, 11, 0
22, 11, 0
23, 11, 0
24, 11, 0
25, 11, 0
26, 11, 0
20, 12, 0
21, 12, 0
22, 12, 0
23, 12, 0
24, 12, 0
25, 12, 0
26, 12, 0
23, 13, 0
24, 13, 0
25, 13, 0
26, 13, 0
9, 5, 1
10, 5, 1
9, 6, 1
10, 6, 1
11, 6, 1
12, 6, 1
13, 6, 1
14, 6, 1
15, 6, 1
10, 7, 1
11, 7, 1
12, 7, 1
13, 7, 1
14, 7, 1
15, 7, 1
16, 7, 1
17, 7, 1
12, 8, 1
13, 8, 1
14, 8, 1
15, 8, 1
16, 8, 1
17, 8, 1
18, 8, 1
19, 8, 1
20, 8, 1
14, 9, 1
15, 9, 1
17, 9, 1
18, 9, 1
23, 12, 39
22, 12, 39
21, 9, 1
22, 9, 1
17, 10, 1
18, 10, 1
23, 11, 39
22, 11, 39
21, 11, 39
23, 10, 1
24, 10, 1
25, 10, 1
26, 10, 1
18, 11, 1
23, 10, 39
22, 10, 39
21, 10, 39
20, 10, 39
19, 10, 39
18, 10, 39
27, 11, 1
19, 12, 1
20, 12, 1
17, 10, 39
22, 9, 39
21, 9, 39
27, 12, 1
21, 13, 1
22, 13, 1
23, 13, 1
20, 9, 39
19, 9, 39
18, 9, 39
27, 13, 1
24, 14, 1
25, 14, 1
26, 14, 1
8, 3, 2
7, 4, 2
8, 4, 2
9, 4, 2
10, 4, 2
7, 5, 2
8, 5, 2
17, 9, 39
16, 9, 39
11, 5, 2
12, 5, 2
13, 5, 2
14, 5, 2
8, 6, 2
21, 8, 39
20, 8, 39
19, 8, 39
18, 8, 39
17, 8, 39
16, 8, 39
15, 6, 2
16, 6, 2
9, 7, 2
10, 7, 2
15, 8, 39
18, 7, 39
17, 7, 2
18, 7, 2
19, 7, 2
11, 8, 2
12, 8, 2
25, 12, 38
24, 12, 38
23, 12, 38
22, 12, 38
21, 12, 38
24, 11, 38
20, 8, 2
21, 8, 2
13, 9, 2
14, 9, 2
15, 9, 2
16, 9, 2
20, 11, 38
22, 9, 2
23, 9, 2
16, 10, 2
17, 10, 2
19, 11, 38
18, 11, 38
24, 10, 2
25, 10, 2
26, 10, 2
18, 11, 2
24, 10, 38
17, 10, 38
27, 11, 2
28, 11, 2
19, 12, 2
16, 10, 38
23, 9, 38
22, 9, 38
28, 12, 2
20, 13, 2
21, 13, 2
22, 13, 2
15, 9, 38
14, 9, 38
28, 13, 2
29, 13, 2
23, 14, 2
24, 14, 2
25, 14, 2
26, 14, 2
27, 14, 2
28, 14, 2
29, 14, 2
7, 3, 3
8, 3, 3
9, 3, 3
10, 3, 3
6, 4, 3
21, 8, 38
14, 8, 38
13, 8, 38
11, 4, 3
12, 4, 3
7, 5, 3
20, 7, 38
19, 7, 38
13, 5, 3
14, 5, 3
15, 5, 3
7, 6, 3
18, 7, 38
17, 7, 38
16, 6, 3
17, 6, 3
18, 6, 3
8, 7, 3
9, 7, 3
16, 7, 38
15, 7, 38
14, 7, 38
19, 7, 3
20, 7, 3
10, 8, 3
11, 8, 3
13, 7, 38
26, 13, 37
21, 8, 3
12, 9, 3
13, 9, 3
14, 9, 3
25, 13, 37
24, 13, 37
22, 9, 3
23, 9, 3
24, 9, 3
25, 9, 3
15, 10, 3
23, 13, 37
22, 13, 37
26, 12, 37
26, 10, 3
27, 10, 3
16, 11, 3
17, 11, 3
21, 12, 37
20, 12, 37
25, 11, 37
28, 11, 3
18, 12, 3
19, 12, 3
19, 11, 37
18, 11, 37
29, 12, 3
20, 13, 3
21, 13, 3
17, 11, 37
24, 10, 37
30, 13, 3
22, 14, 3
23, 14, 3
24, 14, 3
25, 14, 3
16, 10, 37
15, 10, 37
24, 9, 37
14, 9, 37
30, 14, 3
26, 15, 3
27, 15, 3
28, 15, 3
29, 15, 3
30, 15, 3
6, 2, 4
7, 2, 4
8, 2, 4
5, 3, 4
6, 3, 4
23, 8, 37
22, 8, 37
9, 3, 4
10, 3, 4
11, 3, 4
5, 4, 4
21, 8, 37
13, 8, 37
20, 7, 37
12, 4, 4
6, 5, 4
19, 7, 37
18, 7, 37
13, 5, 4
14, 5, 4
15, 5, 4
16, 5, 4
7, 6, 4
12, 7, 37
17, 6, 37
17, 6, 4
18, 6, 4
8, 7, 4
16, 6, 37
15, 6, 37
19, 7, 4
20, 7, 4
9, 8, 4
10, 8, 4
14, 6, 37
13, 6, 37
21, 8, 4
22, 8, 4
11, 9, 4
12, 9, 4
26, 14, 36
25, 14, 36
24, 14, 36
23, 9, 4
24, 9, 4
25, 9, 4
13, 10, 4
14, 10, 4
27, 13, 36
23, 13, 36
26, 10, 4
27, 10, 4
15, 11, 4
22, 13, 36
21, 13, 36
26, 12, 36
28, 11, 4
29, 11, 4
16, 12, 4
17, 12, 4
18, 12, 4
20, 12, 36
19, 12, 36
30, 12, 4
19, 13, 4
20, 13, 4
21, 13, 4
26, 11, 36
30, 13, 4
22, 14, 4
23, 14, 4
24, 14, 4
18, 11, 36
30, 14, 4
25, 15, 4
26, 15, 4
27, 15, 4
28, 15, 4
17, 11, 36
16, 11, 36
31, 15, 4
29, 16, 4
30, 16, 4
5, 2, 5
6, 2, 5
7, 2, 5
8, 2, 5
9, 2, 5
4, 3, 5
25, 10, 36
15, 10, 36
14, 10, 36
10, 3, 5
11, 3, 5
5, 4, 5
24, 9, 36
13, 9, 36
12, 4, 5
13, 4, 5
5, 5, 5
23, 8, 36
22, 8, 36
12, 8, 36
14, 5, 5
15, 5, 5
16, 5, 5
6, 6, 5
7, 6, 5
21, 7, 36
17, 6, 5
18, 6, 5
8, 7, 5
20, 7, 36
19, 7, 36
19, 7, 5
20, 7, 5
9, 8, 5
10, 8, 5
11, 7, 36
21, 8, 5
22, 8, 5
11, 9, 5
18, 6, 36
17, 6, 36
23, 9, 5
24, 9, 5
25, 9, 5
12, 10, 5
13, 10, 5
16, 6, 36
15, 6, 36
26, 10, 5
27, 10, 5
14, 11, 5
15, 11, 5
12, 6, 36
14, 5, 36
28, 11, 5
29, 11, 5
16, 12, 5
17, 12, 5
13, 5, 36
12, 5, 36
30, 12, 5
18, 13, 5
19, 13, 5
20, 13, 5
27, 14, 35
30, 13, 5
21, 14, 5
22, 14, 5
26, 14, 35
25, 14, 35
24, 14, 35
31, 14, 5
23, 15, 5
24, 15, 5
25, 15, 5
26, 15, 5
23, 14, 35
27, 13, 35
22, 13, 35
31, 15, 5
27, 16, 5
28, 16, 5
29, 16, 5
30, 16, 5
31, 16, 5
6, 1, 6
4, 2, 6
5, 2, 6
21, 13, 35
7, 2, 6
8, 2, 6
9, 2, 6
10, 2, 6
3, 3, 6
20, 13, 35
28, 12, 35
11, 3, 6
12, 3, 6
4, 4, 6
27, 12, 35
19, 12, 35
13, 4, 6
4, 5, 6
5, 5, 6
18, 12, 35
27, 11, 35
14, 5, 6
15, 5, 6
16, 5, 6
6, 6, 6
26, 11, 35
17, 11, 35
17, 6, 6
18, 6, 6
19, 6, 6
7, 7, 6
8, 7, 6
16, 11, 35
20, 7, 6
21, 7, 6
9, 8, 6
25, 10, 35
15, 10, 35
22, 8, 6
23, 8, 6
10, 9, 6
11, 9, 6
14, 10, 35
24, 9, 35
13, 9, 35
24, 9, 6
25, 9, 6
26, 9, 6
12, 10, 6
23, 8, 35
22, 8, 35
27, 10, 6
13, 11, 6
14, 11, 6
12, 8, 35
28, 11, 6
29, 11, 6
15, 12, 6
16, 12, 6
11, 8, 35
21, 7, 35
30, 12, 6
17, 13, 6
18, 13, 6
20, 7, 35
10, 7, 35
19, 6, 35
31, 13, 6
19, 14, 6
20, 14, 6
21, 14, 6
22, 14, 6
18, 6, 35
31, 14, 6
23, 15, 6
24, 15, 6
25, 15, 6
17, 6, 35
16, 6, 35
32, 15, 6
26, 16, 6
27, 16, 6
28, 16, 6
29, 16, 6
30, 16, 6
31, 16, 6
6, 1, 7
7, 1, 7
3, 2, 7
4, 2, 7
5, 2, 7
11, 6, 35
8, 2, 7
9, 2, 7
10, 2, 7
3, 3, 7
10, 6, 35
11, 3, 7
12, 3, 7
3, 4, 7
15, 5, 35
14, 5, 35
13, 4, 7
4, 5, 7
11, 5, 35
14, 5, 7
15, 5, 7
16, 5, 7
17, 5, 7
5, 6, 7
6, 6, 7
13, 4, 35
12, 4, 35
18, 6, 7
19, 6, 7
7, 7, 7
11, 4, 35
27, 14, 34
20, 7, 7
21, 7, 7
8, 8, 7
9, 8, 7
26, 14, 34
25, 14, 34
22, 8, 7
23, 8, 7
10, 9, 7
24, 14, 34
23, 14, 34
24, 9, 7
25, 9, 7
26, 9, 7
11, 10, 7
12, 10, 7
22, 14, 34
27, 10, 7
28, 10, 7
13, 11, 7
14, 11, 7
28, 13, 34
29, 11, 7
15, 12, 7
21, 13, 34
20, 13, 34
19, 13, 34
30, 12, 7
16, 13, 7
17, 13, 7
18, 13, 7
28, 12, 34
18, 12, 34
31, 13, 7
19, 14, 7
20, 14, 7
21, 14, 7
17, 12, 34
31, 14, 7
22, 15, 7
23, 15, 7
24, 15, 7
25, 15, 7
28, 11, 34
27, 11, 34
32, 15, 7
26, 16, 7
27, 16, 7
28, 16, 7
29, 16, 7
30, 16, 7
31, 16, 7
32, 16, 7
5, 1, 8
6, 1, 8
7, 1, 8
3, 2, 8
4, 2, 8
16, 11, 34
15, 11, 34
26, 10, 34
8, 2, 8
9, 2, 8
10, 2, 8
3, 3, 8
25, 10, 34
11, 3, 8
12, 3, 8
3, 4, 8
14, 10, 34
13, 10, 34
13, 4, 8
14, 4, 8
4, 5, 8
24, 9, 34
12, 9, 34
15, 5, 8
16, 5, 8
17, 5, 8
5, 6, 8
6, 6, 8
23, 8, 34
18, 6, 8
19, 6, 8
7, 7, 8
22, 8, 34
11, 8, 34
20, 7, 8
21, 7, 8
8, 8, 8
21, 7, 34
20, 7, 34
22, 8, 8
23, 8, 8
24, 8, 8
9, 9, 8
10, 9, 8
10, 7, 34
19, 6, 34
25, 9, 8
26, 9, 8
11, 10, 8
18, 6, 34
17, 6, 34
27, 10, 8
28, 10, 8
12, 11, 8
13, 11, 8
9, 6, 34
28, 11, 8
14, 12, 8
15, 12, 8
16, 5, 34
29, 12, 8
30, 12, 8
16, 13, 8
17, 13, 8
15, 5, 34
14, 5, 34
31, 13, 8
32, 13, 8
18, 14, 8
19, 14, 8
20, 14, 8
10, 5, 34
9, 5, 34
32, 14, 8
21, 15, 8
22, 15, 8
23, 15, 8
24, 15, 8
8, 5, 34
32, 15, 8
25, 16, 8
26, 16, 8
27, 16, 8
28, 16, 8
29, 16, 8
30, 16, 8
31, 16, 8
32, 16, 8
5, 1, 9
6, 1, 9
2, 2, 9
3, 2, 9
4, 2, 9
13, 4, 34
12, 4, 34
7, 2, 9
8, 2, 9
9, 2, 9
10, 2, 9
2, 3, 9
11, 4, 34
10, 4, 34
11, 3, 9
12, 3, 9
13, 3, 9
3, 4, 9
9, 4, 34
14, 4, 9
4, 5, 9
15, 5, 9
16, 5, 9
17, 5, 9
5, 6, 9
8, 4, 34
28, 15, 33
18, 6, 9
19, 6, 9
6, 7, 9
27, 15, 33
28, 14, 33
26, 14, 33
20, 7, 9
21, 7, 9
7, 8, 9
8, 8, 9
25, 14, 33
24, 14, 33
22, 8, 9
23, 8, 9
24, 8, 9
9, 9, 9
23, 14, 33
22, 14, 33
25, 9, 9
26, 9, 9
10, 10, 9
11, 10, 9
21, 14, 33
29, 13, 33
27, 10, 9
12, 11, 9
20, 13, 33
19, 13, 33
28, 11, 9
29, 11, 9
13, 12, 9
14, 12, 9
18, 13, 33
29, 12, 33
30, 12, 9
31, 12, 9
15, 13, 9
16, 13, 9
17, 13, 9
17, 12, 33
16, 12, 33
32, 13, 9
18, 14, 9
19, 14, 9
20, 14, 9
28, 11, 33
15, 11, 33
33, 14, 9
21, 15, 9
22, 15, 9
23, 15, 9
14, 11, 33
27, 10, 33
33, 15, 9
24, 16, 9
25, 16, 9
26, 16, 9
27, 16, 9
28, 16, 9
29, 16, 9
30, 16, 9
26, 10, 33
32, 16, 9
31, 17, 9
4, 1, 10
5, 1, 10
2, 2, 10
3, 2, 10
25, 10, 33
13, 10, 33
6, 2, 10
7, 2, 10
8, 2, 10
9, 2, 10
10, 2, 10
2, 3, 10
12, 10, 33
24, 9, 33
11, 3, 10
12, 3, 10
13, 3, 10
3, 4, 10
12, 9, 33
14, 4, 10
15, 4, 10
3, 5, 10
4, 5, 10
23, 8, 33
16, 5, 10
17, 5, 10
5, 6, 10
22, 8, 33
11, 8, 33
18, 6, 10
19, 6, 10
6, 7, 10
10, 8, 33
20, 7, 10
21, 7, 10
7, 8, 10
8, 8, 10
21, 7, 33
20, 7, 33
22, 8, 10
23, 8, 10
24, 8, 10
9, 9, 10
9, 7, 33
19, 6, 33
25, 9, 10
26, 9, 10
10, 10, 10
11, 10, 10
