26,27
26,28
26,29
27,27
27,28
27,29
27,30
28,26
28,27
28,28
28,29
28,30
28,31
29,26
29,27
29,28
29,29
29,30
29,31
30,25
30,26
30,27
30,28
30,29
30,30
30,31
30,32
31,25
31,26
31,27
31,28
31,29
31,30
31,31
31,32
32,24
32,25
32,26
32,27
32,28
32,29
32,30
32,31
32,32
32,33
33,23
33,24
33,25
33,26
33,27
33,28
33,29
33,30
33,31
33,32
33,33
33,34
34,23
34,24
34,25
34,26
34,27
34,28
34,29
34,30
34,31
34,32
34,33
34,34
35,22
35,23
35,24
35,25
35,26
35,27
35,28
35,29
35,30
35,31
35,32
35,33
35,34
35,35
36,22
36,23
36,24
36,25
36,26
36,27
36,28
36,29
36,30
36,31
36,32
36,33
36,34
36,35
37,21
37,22
37,23
37,24
37,25
37,26
37,27
37,28
37,29
37,30
37,31
37,32
37,33
37,34
37,35
37,36
38,21
38,22
38,23
38,24
38,25
38,26
38,27
38,28
38,29
38,30
38,31
38,32
38,33
38,34
38,35
38,36
