19,32
19,33
19,34
19,35
19,36
19,37
20,30
20,31
20,32
20,33
20,34
20,35
20,36
20,37
21,30
21,31
21,32
21,33
21,34
21,35
21,36
21,37
22,29
22,30
22,31
22,32
22,33
22,34
22,35
22,36
22,37
23,28
23,29
23,30
23,31
23,32
23,33
23,34
23,35
23,36
24,27
24,28
24,29
24,30
24,31
24,32
24,33
24,34
24,35
24,36
25,27
25,28
25,29
25,30
25,31
25,32
25,33
25,34
25,35
26,26
26,27
26,28
26,29
26,30
26,31
26,32
26,33
26,34
26,35
27,26
27,27
27,28
27,29
27,30
27,31
27,32
27,33
27,34
28,25
28,26
28,27
28,28
28,29
28,30
28,31
28,32
28,33
29,25
29,26
29,27
29,28
29,29
29,30
29,31
29,32
29,33
30,25
30,26
30,27
30,28
30,29
30,30
30,31
30,32
30,33
31,25
31,26
31,27
31,28
31,29
31,30
31,31
31,32
32,24
32,25
32,26
32,27
32,28
32,29
32,30
32,31
32,32
33,24
33,25
33,26
33,27
33,28
33,29
33,30
33,31
33,32
34,24
34,25
34,26
34,27
34,28
34,29
34,30
34,31
35,23
35,24
35,25
35,26
35,27
35,28
35,29
35,30
35,31
36,23
36,24
36,25
36,26
36,27
36,28
36,29
36,30
37,22
37,23
37,24
37,25
37,26
37,27
37,28
37,29
38,22
38,23
38,24
38,25
38,26
38,27
38,28
38,29
39,23
39,24
39,25
39,26
39,27
39,28
40,23
40,24
40,25
40,26
40,27
41,23
41,24
41,25
41,26
