21,29
21,30
22,28
22,29
22,30
22,31
22,32
23,27
23,28
23,29
23,30
23,31
23,32
23,33
23,34
23,35
24,21
24,22
24,23
24,27
24,28
24,29
24,30
24,31
24,32
24,33
24,34
24,35
25,20
25,21
25,22
25,23
25,24
25,25
25,26
25,27
25,28
25,29
25,30
25,31
25,32
25,33
25,34
25,35
25,36
26,19
26,20
26,21
26,22
26,23
26,24
26,25
26,26
26,27
26,28
26,29
26,30
26,31
26,32
26,33
26,34
26,35
26,36
26,37
27,19
27,20
27,21
27,22
27,23
27,24
27,25
27,26
27,27
27,28
27,29
27,30
27,31
27,32
27,33
27,34
27,35
27,36
27,37
28,19
28,20
28,21
28,22
28,23
28,24
28,25
28,26
28,27
28,28
28,29
28,30
28,31
28,32
28,33
28,34
28,35
28,36
28,37
29,19
29,20
29,21
29,22
29,23
29,24
29,25
29,26
29,27
29,28
29,29
29,30
29,31
29,32
29,33
29,34
29,35
29,36
30,19
30,20
30,21
30,22
30,23
30,24
30,25
30,26
30,27
30,28
30,29
30,30
30,31
30,32
30,33
30,34
30,35
31,21
31,22
31,23
31,24
31,27
31,28
31,29
31,30
31,31
31,32
31,33
31,34
32,22
32,29
32,30
32,31
32,32
33,29
33,30
33,31
