18,26
18,27
18,28
19,25
19,26
19,27
19,28
19,29
19,30
20,25
20,26
20,27
20,28
20,29
20,30
20,31
21,25
21,26
21,27
21,28
21,29
21,30
21,31
22,25
22,26
22,27
22,28
22,29
22,30
22,31
22,32
23,25
23,26
23,27
23,28
23,29
23,30
23,31
23,32
24,25
24,26
24,27
24,28
24,29
24,30
24,31
24,32
24,33
25,25
25,26
25,27
25,28
25,29
25,30
25,31
25,32
25,33
26,25
26,26
26,27
26,28
26,29
26,30
26,31
26,32
26,33
27,25
27,26
27,27
27,28
27,29
27,30
27,31
27,32
27,33
27,34
28,25
28,26
28,27
28,28
28,29
28,30
28,31
28,32
28,33
28,34
29,26
29,27
29,28
29,29
29,30
29,31
29,32
29,33
29,34
30,26
30,27
30,28
30,29
30,30
30,31
30,32
30,33
30,34
30,35
31,26
31,27
31,28
31,29
31,30
31,31
31,32
31,33
31,34
31,35
32,27
32,28
32,29
32,30
32,31
32,32
32,33
32,34
32,35
33,27
33,28
33,29
33,30
33,31
33,32
33,33
33,34
33,35
34,28
34,29
34,30
34,31
34,32
34,33
34,34
34,35
35,28
35,29
35,30
35,31
35,32
35,33
35,34
35,35
36,29
36,30
36,31
36,32
36,33
36,34
36,35
37,30
37,31
37,32
37,33
37,34
38,30
38,31
38,32
38,33
38,34
